title,num_citations,year,excerpt,url,url_pdf,indicator,key_words,doi,authors,issued,abstract,link,is_referenced_by_count
Comparative cradle-to-grave life cycle assessment of low and mid-rise mass timber buildings with equivalent structural steel alternatives,97,2021,The objective of this paper was to quantify and compare the environmental impacts associated with alternative designs of typical North American low and mid-rise buildings. Two …,https://www.mdpi.com/2071-1050/13/6/3401,,0,"cradle to gate, MEP",10.3390/su13063401,Kevin Allan; Adam R. Phillips,2021-3-19,"<jats:p>The objective of this paper was to quantify and compare the environmental impacts associated with alternative designs of typical North American low and mid-rise buildings. Two scenarios were considered: a traditional structural steel frame or an all-wood mass timber design, utilizing engineered wood products for both gravity and lateral load resistance. The boundary of the quantitative analysis was cradle-to-grave with considerations taken to discuss end-of-life and material reuse scenarios. The TRACI methodology was followed to conduct a Life Cycle Impact Assessment (LCIA) analysis that translates building quantities to environmental impact indicators using the Athena Impact Estimator for Buildings Life Cycle analysis software tool and Athena’s Life Cycle Inventory database. The results of the analysis show that mass timber buildings have an advantage with respect to several environmental impact categories, including eutrophication potential, human health particulate, and global warming potential where a 31% to 41% reduction was found from mass timber to steel designs, neglecting potential carbon sequestration benefits from the timber products. However, it was also found that the steel buildings have a lower impact with respect to the environmental impact categories of smog potential, acidification potential, and ozone depletion potential, where a 48% to 58% reduction was found from the steel to the mass timber building designs.</jats:p>",https://www.mdpi.com/2071-1050/13/6/3401/pdf,58
Cradle-to-gate life cycle assessment of forest supply chains: Comparison of Canadian and Swedish case studies,1,2016,"This study took a Life Cycle Assessment (LCA) perspective to model a total of twenty forest supply chains, from seedling production to forest biomass delivery to industry. Four scenarios …",https://www.academia.edu/download/98533408/j.jclepro.2016.12.03420230211-1-ilv1t8.pdf,http://scholar.google.com/https://www.academia.edu/download/98533408/j.jclepro.2016.12.03420230211-1-ilv1t8.pdf,0,"cradle to gate, MEP",10.15376/biores.11.4.8981-9001,Achille-Benjamin Laurent; Jean-François Menard; Pascal Lesage; Robert Beauregard,2016-9-7,,https://bioresources.cnr.ncsu.edu/wp-content/uploads/2016/10/BioRes_11_4_8981_Laurent_MLB_Cradle_to_Gate_LCA_Innovative_Forest_Products_Manufact_Unit_9690.pdf,11
Methyl methacrylate production processes: a comparative analysis of alternatives using the life cycle assessment methodology,12,2023,… of FAL with MeP to form MMA. Water also favors the hydrolysis of MeP into propionic acid … (66) The inventory comprises a long list of all the individual flows from cradle to gate without …,https://pubs.acs.org/doi/abs/10.1021/acssuschemeng.3c04896,,0,"cradle to gate, MEP",10.1021/acssuschemeng.3c04896,Aduraseyi A. Adeoye; Fabrizio Passarini; Jacopo De Maron; Tommaso Tabanelli; Fabrizio Cavani; Daniele Cespi,2023-11-27,,https://pubs.acs.org/doi/pdf/10.1021/acssuschemeng.3c04896,11
Cradle-to-gate water-related impacts on production of traditional food products in Malaysia,12,2020,"… Based on midpoint approach adopted in this study, the characterization factors for FEP, MEP, FETP, METP and WCP on these selected food products were evaluated. It is …",https://www.mdpi.com/2071-1050/12/13/5274,,0,"cradle to gate, MEP",10.3390/su12135274,P.X.H. Bong; M.A. Malek; N.H. Mardi; Marlia M. Hanafiah,2020-6-29,"<jats:p>Modern technology and life-style advancements have increased the demand for clean water. Based on this trend it is expected that our water resources will be under stress leading to a high probability of scarcity. This study aims to evaluate the environmental impacts of selected traditional food manufacturing products namely: tempe, lemang, noodle laksam, fish crackers and salted fish in Malaysia. The cradle-to-gate approach on water footprint assessment (WFA) of these selected traditional food products was carried out using Water Footprint Network (WFN) and Life Cycle Assessment (LCA). Freshwater eutrophication (FEP), marine eutrophication (MEP), freshwater ecotoxicity (FETP), marine ecotoxicity (METP) and water consumption (WCP), LCA were investigated using ReCiPe 2016 methodology. Water footprint accounting of blue water footprint (WFblue), green water footprint (WFgreen) and grey water footprint (WFgrey) were established in this study. It was found that total water footprint for lemang production was highest at 3862.13 m3/ton. The lowest total water footprint was found to be fish cracker production at 135.88 m3/ton. Blue water scarcity (WSblue) and water pollution level (WPL) of these selected food products were also determined to identify the environmental hotspots. Results in this study showed that the WSblue and WPL of these selected food products did not exceed 1%, which is considered sustainable. Based on midpoint approach adopted in this study, the characterization factors for FEP, MEP, FETP, METP and WCP on these selected food products were evaluated. It is recommended that alternative ingredients or product processes be designed in order to produce more sustainable lemang.</jats:p>",https://www.mdpi.com/2071-1050/12/13/5274/pdf,9
Life cycle assessment of selective-laser-melting-produced hydraulic valve body with integrated design and manufacturing optimization: A cradle-to-gate study,85,2020,"… A cradle-to-gate study of this part was conducted, involving a comparison employing life … , the SLM process will have a more significant cradle-to-gate environmental impact. In this case, …",https://www.sciencedirect.com/science/article/pii/S2214860420309027,,0,"cradle to gate, MEP",10.1016/j.addma.2020.101530,Tao Peng; Yanan Wang; Yi Zhu; Yang Yang; Yiran Yang; Renzhong Tang,2020-12,,https://api.elsevier.com/content/article/PII:S2214860420309027?httpAccept=text/xml,28
Cradle-to-gate life cycle and economic assessment of sustainable concrete mixes—alkali-activated concrete (Aac) and bacterial concrete (bc),55,2021,"… their environmental impact using cradle-to-gate life cycle assessment (… In this study, the cradle-to-gate LCA technique is used, … in this study from cradle-to-gate is presented in Figure 3. …",https://www.mdpi.com/2412-3811/6/7/104,,0,"cradle to gate, MEP",10.3390/infrastructures6070104,Kruthi Kiran Ramagiri; Ravali Chintha; Radha Kiranmaye Bandlamudi; Patricia Kara De Maeijer; Arkamitra Kar,2021-7-15,"<jats:p>The negative environmental impacts associated with the usage of Portland cement (PC) in concrete induced intensive research into finding sustainable alternative concrete mixes to obtain “green concrete”. Since the principal aim of developing such mixes is to reduce the environmental impact, it is imperative to conduct a comprehensive life cycle assessment (LCA). This paper examines three different types of sustainable concrete mixes, viz., alkali-activated concrete (AAC) with natural coarse aggregates, AAC with recycled coarse aggregates (RCA), and bacterial concrete (BC). A detailed environmental impact assessment of AAC with natural coarse aggregates, AAC with RCA, and BC is performed through a cradle-to-gate LCA using openLCA v.1.10.3 and compared versus PC concrete (PCC) of equivalent strength. The results show that transportation and sodium silicate in AAC mixes and PC in BC mixes contribute the most to the environmental impact. The global warming potential (GWP) of PCC is 1.4–2 times higher than other mixes. Bacterial concrete without nutrients had the lowest environmental impact of all the evaluated mixes on all damage categories, both at the midpoint (except GWP) and endpoint assessment levels. AAC and BC mixes are more expensive than PCC by 98.8–159.1% and 21.8–54.3%, respectively.</jats:p>",https://www.mdpi.com/2412-3811/6/7/104/pdf,42
Cradle-to-gate life cycle assessment of cellulose-based membrane manufacturing process,5,2023,"… Nanocomposite membranes are the focus of the LCA in this work, making it a ""cradle-to-gate"" analysis. From the extraction of raw materials to the manufacturing of the final product, the …",https://ijepr.avestia.com/2023/003.html,,0,"cradle to gate, MEP",10.11159/ijepr.2023.003,Nasrin Attari; Robert Hausler,2023,,,4
Water-based manufacturing of lithium ion battery for life cycle impact mitigation,38,2021,"… In this study, the LCA boundary is set from cradle to gate, divided into five stages: raw … The largest reduction in the life cycle impact is observed for the MEP where use of the water-based …",https://www.sciencedirect.com/science/article/pii/S0007850621000627,,0,"cradle to gate, MEP",10.1016/j.cirp.2021.04.038,Chris Yuan; Huajun Cao; Kang Shen; Yelin Deng; Dan Zeng; Yan Dong; Michael Hauschild,2021,,https://api.elsevier.com/content/article/PII:S0007850621000627?httpAccept=text/xml,30
A comparative life cycle assessment of denim jeans and a cotton t-shirt: the production of fast fashion essential items from cradle to gate,43,2015,"… categories of the materials and production phase (cradle to gate) of a pair of jeans and a … Figure 4.14, Percent of Abiotic Depletion by life cycle phase from cradle to gate in the gate …",https://uknowledge.uky.edu/mat_etds/9/,,0,"cradle to gate, MEP",10.1016/j.apenergy.2014.11.002,P.W.R. Adams; J.E.J. Shirley; M.C. McManus,2015-1,,https://api.elsevier.com/content/article/PII:S0306261914011507?httpAccept=text/xml,130
Life cycle assessment of magnesium phosphate cement production,25,2024,… of the production of MgO with three different production processes and the production of two phosphates and applies the inventory to conduct a life cycle assessment from cradle to gate …,https://www.sciencedirect.com/science/article/pii/S0959652624024302,,0,"cradle to gate, MEP",10.1016/j.jclepro.2024.142981,Xiaoxiao Shen; Xin Wang; Kai Li; Xiang Hu; Caijun Shi,2024-8,,https://api.elsevier.com/content/article/PII:S0959652624024302?httpAccept=text/xml,24
